10700;#doc=Derevnya.2.txt;;;;;;;;;;;;;;;
11527;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11528;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;
11529;5;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;
11530;6;в;¬ ќЅў≈ћ;PARENTH слитно;;;в;;;;;;PR;¬;PR;
11531;7;общем;¬ ќЅў≈ћ;PARENTH;;;м;е;щ;б;о;;A;ќЅў»…;A - loc sg plen m -;
11532;8;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;
11533;9;обычные;ќЅџ„Ќџ…;A - nom pl plen - -;;;е;ы;н;ч;ы;б;A;ќЅџ„Ќџ…;A - nom pl plen - -;
11534;10;такие;“ј ќ…;A - nom pl plen - -;;;е;и;к;а;т;;A;“ј ќ…;A - nom pl plen - -;
11535;11;деревенские;ƒ≈–≈¬≈Ќ— »…;A - nom pl plen - -;;;е;и;к;с;н;е;A;ƒ≈–≈¬≈Ќ— »…;A - nom pl plen - -;
11536;12;развлечени€;–ј«¬Ћ≈„≈Ќ»≈;S n inan nom pl;;;€;и;н;е;ч;е;S;–ј«¬Ћ≈„≈Ќ»≈;S n inan nom pl;
11537;13;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11538;14;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11539;15;≈щЄ;≈ў≈;ADV -;;;Є;щ;е;;;;ADV;≈ў≈;ADV -;
11540;16;...;...;SENT;;;;;;;;;SENT;...;SENT;
11541;;;;;;;;;;;;;;;;
11542;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11543;2;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11544;3;Ќу;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11545;4;...;...;SENT;;;;;;;;;SENT;...;SENT;
11546;;;;;;;;;;;;;;;;
11547;1;јлександр;јЋ≈ —јЌƒ–;S m anim pers nom sg;;;р;д;н;а;с;к;S;јЋ≈ —јЌƒ–;S m anim nom sg;
11548;2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC;
11549;3;ќт;ќ“;PR;;;т;о;;;;;PR;ќ“;PR;
11550;4;души;ƒ”Ўј;S f inan gen pl;;;и;ш;у;д;;;S;ƒ”Ўј;S f inan acc pl;
11551;5;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;
11552;6;от;ќ“;PR;;;т;о;;;;;PR;ќ“;PR;
11553;7;души;ƒ”Ўј;S f inan gen sg;;;и;ш;у;д;;;S;ƒ”Ўј;S f inan gen sg;
11554;8;...;...;SENT;;;;;;;;;SENT;...;SENT;
11555;;;;;;;;;;;;;;;;
11556;1; ирилл; »–»ЋЋ;S m anim pers nom sg;;;л;л;и;р;и;к;S; »–»ЋЋ;S m anim nom sg;
11557;2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC;
11558;3;я;я;S - - nonflex nonflex;;;€;;;;;;S;я;S - - nonflex nonflex;
11559;4;специально;—ѕ≈÷»јЋ№Ќќ;ADV -;;;о;н;ь;л;а;и;ADV;—ѕ≈÷»јЋ№Ќќ;ADV -;
11560;5;пыталс€;ѕџ“ј“№—я;V ipf praet sg indic m -;;;€;с;л;а;т;ы;V;ѕџ“ј“№—я;V ipf praet sg indic m -;
11561;6;сделать;—ƒ≈Ћј“№;V pf - - inf - -;;;ь;т;а;л;е;д;V;—ƒ≈Ћј“№;V pf - - inf - -;
11562;7;мост;ћќ—“;S m inan acc sg;;;т;с;о;м;;;S;ћќ—“;S m inan acc sg;
11563;8;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11564;9;как; ј ;CONJ;;;к;а;к;;;;CONJ; ј ;CONJ;
11565;10;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg;
11566;11;называ;Ќј«џ¬ј≈“—я;V ipf praes sg indic - 3p distort;;;а;в;ы;з;а;н;S;Ќј«џ¬;S m inan gen sg;
11567;12;...;...;SENT;;;;;;;;;SENT;...;SENT;
